 1.000000000E+00  4.776842585E+02
 5.950000000E+00  5.261449642E+03
 1.090000000E+01  1.016561865E+04
 1.585000000E+01  1.501489388E+04
 2.080000000E+01  1.961090929E+04
 2.575000000E+01  2.503320522E+04
 3.070000000E+01  2.868205950E+04
 3.565000000E+01  3.447435194E+04
 4.060000000E+01  3.940193615E+04
 4.555000000E+01  4.458575590E+04
 5.050000000E+01  4.971020069E+04
 5.545000000E+01  5.276878836E+04
 6.040000000E+01  5.779863628E+04
 6.535000000E+01  6.298957772E+04
 7.030000000E+01  6.820221522E+04
 7.525000000E+01  7.360503233E+04
 8.020000000E+01  7.827959812E+04
 8.515000000E+01  8.378057688E+04
 9.010000000E+01  8.920920537E+04
 9.505000000E+01  9.007856806E+04
