 1.000000000E-02  8.294684882E+02
 2.009800000E+00  2.279630513E+03
 4.009600000E+00  1.341649554E+04
 6.009400000E+00  9.251789181E+04
 8.009200000E+00  6.807434114E+05
 1.000900000E+01  5.131150995E+06
 1.200880000E+01  3.693126349E+07
 1.400860000E+01  2.822504090E+08
 1.600840000E+01  2.029438244E+09
 1.800820000E+01  1.542635605E+10
 2.000800000E+01  1.146358133E+11
 2.200780000E+01  8.349169823E+11
 2.400760000E+01  6.048290449E+12
 2.600740000E+01  4.611090878E+13
 2.800720000E+01  3.340655476E+14
 3.000700000E+01  2.434440460E+15
 3.200680000E+01  1.800166429E+16
 3.400660000E+01  1.340612361E+17
 3.600640000E+01  9.917694919E+17
 3.800620000E+01  7.207000380E+18
 4.000600000E+01  5.575519241E+19
 4.200580000E+01  4.075454184E+20
 4.400560000E+01  2.917975104E+21
 4.600540000E+01  2.151966496E+22
 4.800520000E+01  1.656875167E+23
 5.000500000E+01  1.168135810E+24
 5.200480000E+01  8.971906023E+24
 5.400460000E+01  6.396468236E+25
 5.600440000E+01  4.841096076E+26
 5.800420000E+01  3.546794941E+27
 6.000400000E+01  2.688317959E+28
 6.200380000E+01  1.992302441E+29
 6.400360000E+01  1.406800066E+30
 6.600340000E+01  1.058523607E+31
 6.800320000E+01  7.714441546E+31
 7.000300000E+01  5.771789148E+32
 7.200280000E+01  4.213496634E+33
 7.400260000E+01  3.138535368E+34
 7.600240000E+01  2.348753402E+35
 7.800220000E+01  1.760197525E+36
 8.000200000E+01  1.300506211E+37
 8.200180000E+01  9.464453106E+37
 8.400160000E+01  6.929358654E+38
 8.600140000E+01  5.217448218E+39
 8.800120000E+01  3.832718880E+40
 9.000100000E+01  2.874025237E+41
 9.200080000E+01  2.050038023E+42
 9.400060000E+01  1.509167111E+43
 9.600040000E+01  1.121808930E+44
 9.800020000E+01  8.428685886E+44
