 1.000000000E+00  2.648758341E+02
 2.000098000E+04  2.367340986E+03
 4.000096000E+04  2.629940859E+03
 6.000094000E+04  2.620646036E+03
 8.000092000E+04  2.763853182E+03
 1.000009000E+05  2.835760129E+03
 1.200008800E+05  2.795787899E+03
 1.400008600E+05  2.868390208E+03
 1.600008400E+05  2.886417990E+03
 1.800008200E+05  2.940718467E+03
 2.000008000E+05  2.949296909E+03
 2.200007800E+05  2.882847152E+03
 2.400007600E+05  2.999344587E+03
 2.600007400E+05  2.961909757E+03
 2.800007200E+05  3.061336592E+03
 3.000007000E+05  3.081728630E+03
 3.200006800E+05  2.981622958E+03
 3.400006600E+05  3.071291548E+03
 3.600006400E+05  3.042973176E+03
 3.800006200E+05  3.070589462E+03
 4.000006000E+05  3.027482760E+03
 4.200005800E+05  3.040239813E+03
 4.400005600E+05  3.091160711E+03
 4.600005400E+05  3.162933681E+03
 4.800005200E+05  3.069175220E+03
 5.000005000E+05  3.167676873E+03
 5.200004800E+05  3.210380169E+03
 5.400004600E+05  3.080985289E+03
 5.600004400E+05  3.096050152E+03
 5.800004200E+05  3.198260719E+03
 6.000004000E+05  3.103769666E+03
 6.200003800E+05  3.153060491E+03
 6.400003600E+05  3.167131487E+03
 6.600003400E+05  3.247447434E+03
 6.800003200E+05  3.123449693E+03
 7.000003000E+05  3.201289771E+03
 7.200002800E+05  3.228344585E+03
 7.400002600E+05  3.197328194E+03
 7.600002400E+05  3.243918288E+03
 7.800002200E+05  3.202712048E+03
 8.000002000E+05  3.287862880E+03
 8.200001800E+05  3.185003409E+03
 8.400001600E+05  3.275583680E+03
 8.600001400E+05  3.200626160E+03
 8.800001200E+05  3.276657253E+03
 9.000001000E+05  3.260229445E+03
 9.200000800E+05  3.322159821E+03
 9.400000600E+05  3.331449422E+03
 9.600000400E+05  3.251771454E+03
 9.800000200E+05  3.267775934E+03
