 0.000000000E+00  9.918654197E+02
 2.000000000E+04  9.048518606E+06
 4.000000000E+04  1.804482172E+07
 6.000000000E+04  2.749323237E+07
 8.000000000E+04  3.696958664E+07
 1.000000000E+05  4.542242796E+07
 1.200000000E+05  5.428865357E+07
 1.400000000E+05  6.279902498E+07
 1.600000000E+05  7.212540479E+07
 1.800000000E+05  8.350873512E+07
 2.000000000E+05  9.013955840E+07
 2.200000000E+05  9.879549049E+07
 2.400000000E+05  1.078644076E+08
 2.600000000E+05  1.167066374E+08
 2.800000000E+05  1.265276921E+08
 3.000000000E+05  1.371011343E+08
 3.200000000E+05  1.426910520E+08
 3.400000000E+05  1.571082276E+08
 3.600000000E+05  1.598549682E+08
 3.800000000E+05  1.693178341E+08
 4.000000000E+05  1.817694071E+08
 4.200000000E+05  1.869253129E+08
 4.400000000E+05  1.967316942E+08
 4.600000000E+05  2.043028252E+08
 4.800000000E+05  2.207827395E+08
 5.000000000E+05  2.292607583E+08
 5.200000000E+05  2.347012355E+08
 5.400000000E+05  2.433009641E+08
 5.600000000E+05  2.589870591E+08
 5.800000000E+05  2.666009178E+08
 6.000000000E+05  2.652132184E+08
 6.200000000E+05  2.852670025E+08
 6.400000000E+05  2.942515903E+08
 6.600000000E+05  2.928561386E+08
 6.800000000E+05  3.058634401E+08
 7.000000000E+05  3.164101298E+08
 7.200000000E+05  3.278016725E+08
 7.400000000E+05  3.375185839E+08
 7.600000000E+05  3.403916144E+08
 7.800000000E+05  3.518746283E+08
 8.000000000E+05  3.700426610E+08
 8.200000000E+05  3.760764616E+08
 8.400000000E+05  3.764065835E+08
 8.600000000E+05  3.846611936E+08
 8.800000000E+05  4.072135767E+08
 9.000000000E+05  4.152001726E+08
 9.200000000E+05  4.179800421E+08
 9.400000000E+05  4.253580235E+08
 9.600000000E+05  4.298744264E+08
 9.800000000E+05  4.461977892E+08
